ID,Title,Alias,Introtext,Publish Up,Publish Down,Created,hits,Image,Meta Description,Meta Keywords,catid,product_code,ampere,voltage,cells,guaranty,Replacement For :
802,باتری لپ تاپ ایسوس مدل Battery Orginal Asus G501,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-g501,"<p><strong>باتری لپ تاپ ایسوس مدل  G501 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus  G501</li>
<li>Asus ZenBook G501VW</li>
<li>Asus ZenBook Pro UX501VW</li>
<li>Asus ZenBook N501VW</li>
<li>Asus ZenBook N501L</li>
<li>Asus ZenBook Pro UX501V</li>
</ul>
<p> پارت نامبر:  C32N1523</p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل G501<strong> </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل G501  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-09-08 20:34:16,0000-00-00 00:00:00,1400-02-17 20:34:16,1174,IMAGEPATHKH/c2521bfee169c226099b9168e0b93ff0.jpg,,,75,123,96Wh/8422mAh,11.4V,,چهار ماهه نارین,1690000
803,باتری لپ تاپ ایسوس مدل Battery Orginal Asus G501,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-g501,"<p><strong>باتری لپ تاپ ایسوس مدل  G501 </strong>برای لپ تاپ های سری:</p>
<ul>
<li><strong>Asus  G501</strong></li>
<li><strong>Asus ZenBook G501VW</strong></li>
<li><strong>Asus ZenBook N501VW</strong></li>
<li><strong>Asus ZenBook UX501VW</strong></li>
</ul>
<p> پارت نامبر:  <strong>C41N1524</strong></p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل<strong> G501 </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل <strong>G501</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",6/1/2021 19:30,0000-00-00 00:00:00,0778-09-08 20:34:16,1538,IMAGEPATHKH/bfea3555ad38fe476532c5b54f218c09.jpg,,,75,124,60Wh/3800mAh,15.2V,,چهار ماهه نارین,1740000
805,باتری لپ تاپ ایسوس مدل Battery Orginal Asus G501,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-g501,"<p><strong>باتری لپ تاپ ایسوس مدل  G501 </strong>برای لپ تاپ های سری:</p>
<ul>
<li><strong>Asus    G501 </strong></li>
<li><strong>ASUS UX501</strong></li>
<li><strong>ASUS ZenBook UX501</strong></li>
<li><strong>ASUS ZenBook UX501J</strong></li>
<li><strong>ASUS ZenBook Pro UX501</strong></li>
<li><strong>ASUS ZenBook Pro UX501L</strong></li>
<li><strong> ASUS ZenBook Pro UX501JW</strong></li>
<li><strong>Asus  G501VW </strong></li>
<li><strong> ASUS UX501J</strong></li>
<li><strong>ASUS G60</strong></li>
<li><strong> ASUS G60J</strong></li>
<li><strong> ASUS G60JW</strong></li>
<li><strong>ASUS  ZenBook ROG N501JW Series </strong></li>
</ul>
<p>پارت نامبر  :<strong>C32N1415 </strong></p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل <strong>G501 </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل <strong>G501</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-07-11 20:34:16,0000-00-00 00:00:00,6/2/2021 14:32,1766,IMAGEPATHKH/cf0c9728d8bedab6603748ee4cc837b5.jpg,,,75,125,96WH,11.4v,,چهار ماهه نارین,2080000
806,باتری لپ تاپ ایسوس مدل Battery Orginal Asus UX510,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-ux510,"<p><strong>باتری لپ تاپ ایسوس مدل  UX510 </strong>برای لپ تاپ های سری:</p>
<ul>
<li style=""text-align: right;""><span style=""color: #000000; background-color: #ffffff; font-family: 'arial black', sans-serif;""><strong>ASUS Zenbook UX510</strong></span></li>
<li style=""text-align: right;""><span style=""color: #000000; background-color: #ffffff; font-family: 'arial black', sans-serif;""><strong>ASUS Zenbook UX510U</strong></span></li>
<li style=""text-align: right;""><span style=""color: #000000; background-color: #ffffff; font-family: 'arial black', sans-serif;""><strong>Asus ZenBook <span class=""highlight"">UX510</span>UW</strong></span></li>
<li style=""text-align: right;""><span style=""color: #000000; background-color: #ffffff; font-family: 'arial black', sans-serif;""><strong>Asus ZenBook UX510UX</strong></span></li>
</ul>
<p> پارت نامبر : <strong>B31N1534</strong></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل <strong>UX510 </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل <strong>UX510</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720  در تماس باشید .</p>",2/17/2021 20:30,0000-00-00 00:00:00,0778-06-30 20:34:16,1632,IMAGEPATHKH/b3404be4ce8e34f9427382fa15263dea.jpg,,,75,126,48Wh,11.4V,,چهار ماهه نارین,2250000
810,باتری لپ تاپ ایسوس مدل Battery Orginal Asus ux303,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-ux303,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسوس مدل  ux303 </strong>برای لپ تاپ های سری:</p>
<ul>
<li><strong>Asus UX303</strong></li>
<li><strong>ASUS UX303L</strong></li>
<li><strong>ASUS UX303LN</strong></li>
<li><strong>ASUS TP300LA</strong></li>
<li><strong>Asus  TP300LD<br /></strong></li>
<li><strong>ASUS Q302L</strong></li>
</ul>
<p>پارت نامبر  :C31N1339</p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل ux303<strong> </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل ux303  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>",6/1/2021 19:30,0000-00-00 00:00:00,1400-02-17 20:34:16,1337,IMAGEPATHKH/94f6f996ec3a866ce6d587d28bd5b809.jpg,,,75,127,50WH,11.31V,,چهار ماهه نارین,1320000
815,باتری لپ تاپ ایسوس مدل Battery Orginal Asus UX430,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-ux430,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسوس مدل  UX430 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus ZenBook UX430</li>
<li>Asus ZenBook <span class=""highlight"">UX430</span>U</li>
<li>Asus ZenBook UX430UA</li>
<li>Asus ZenBook UX430UQ</li>
<li>Asus ZenBook UX430UN</li>
</ul>
<p> پارت نامبر مشابه : C31N1620 ,  B31N14WZ</p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل UX430<strong> </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل UX430  می توانید با کارشناس های ما از طریق شماره ی 02166463720  در تماس باشید .</p>
</div>",0778-07-08 20:34:16,0000-00-00 00:00:00,0778-07-08 20:34:16,1334,IMAGEPATHKH/068055ed933d2e69cfeb9ff2d23bac50.jpg,,,75,128,4335mAh/50Wh,11.55,,چهار ماهه نارین,2150000
816,باتری لپ تاپ ایسوس مدل Battery Orginal Asus UX305,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-ux305,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسوس مدل  UX305 </strong>برای لپ تاپ های سری:</p>
<ul>
<li><strong>ASUS UX305</strong></li>
<li><strong>ASUS U305F</strong></li>
<li><strong>Asus UX305FA</strong></li>
<li><strong>Asus UX305CA</strong></li>
</ul>
<p> پارت نامبر : <strong>C31N1411</strong></p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل <strong>UX305 </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل <strong>UX305</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720  در تماس باشید .</p>
</div>",4/11/2021 19:30,0000-00-00 00:00:00,1400-01-13 20:34:16,1014,IMAGEPATHKH/12ac80b6fdda073e46f27e2999f2dbe7.jpg,,,75,129,45WH,11.4V,,چهار ماهه نارین,1480000
818,باتری لپ تاپ ایسوس مدل Battery Orginal Asus GL502VS,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-gl502vs,"<p><strong>باتری لپ تاپ ایسوس مدل  GL502 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus GL502VS</li>
<li>Asus GL502VY</li>
<li>Asus ROG Strix FX502V</li>
<li>Asus ROG Strix FX502VY</li>
</ul>
<p> پارت نامبر : C41N1531</p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل GL502<strong> </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل GL502  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-09-08 20:34:16,0000-00-00 00:00:00,0778-09-08 20:34:16,1007,IMAGEPATHKH/acbf17dca076404b2078b0d4b135530d.jpg,,,75,130,4120mAh/62Wh,15.2V,,چهار ماهه نارین,2220000
819,باتری لپ تاپ ایسوس مدل Battery Orginal Asus GL503,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-gl503,"<p><strong>باتری لپ تاپ ایسوس مدل GL503 </strong>برای لپ تاپ های سری:</p>
<ul>
<li><strong>Asus GL703 </strong></li>
<li><strong>ASUS GL703VD</strong></li>
<li><strong>ASUS GL703VM</strong></li>
<li><strong>ASUS GL703GE</strong></li>
<li><strong>ASUS GL503VD</strong></li>
<li><strong>Asus GL503VM </strong></li>
<li><strong>ASUS GL503VS</strong></li>
<li><strong>ASUS GL503GE</strong></li>
</ul>
<p>پارت نامبر  : <strong>B41N1711</strong></p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل <strong>GL503 </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل <strong>GL503</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",0778-11-02 20:34:16,0000-00-00 00:00:00,6/2/2021 14:36,950,IMAGEPATHKH/4ad6df0790d749b51a9680aaf0316ad3.jpg,,,75,131,4110mAh/64Wh,15.2V,,چهار ماهه نارین,1730000
821,باتری لپ تاپ ایسوس مدل Battery Orginal Asus X560,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-x560,"<div class=""inlinefaketitle"">
<p><strong>باتری لپ تاپ ایسوس مدل  X560 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus VivoBook X560UD</li>
<li>Asus VivoBook X560UD-BQ157</li>
<li>Asus VivoBook X560UD-EJ432</li>
<li><span class=""highlight"">Asus VivoBook X560</span>UD-1B</li>
<li>Asus VivoBook X560UD-BQ161</li>
<li>Asus VivoBook A560</li>
<li>Asus VivoBook K560 </li>
<li>Asus VivoBook F560</li>
<li>Asus VivoBook R562</li>
</ul>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل <strong>X560</strong><strong> </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل <strong>X560</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
</div>",1399-10-03 20:34:16,0000-00-00 00:00:00,1399-10-03 20:34:16,632,IMAGEPATHKH/52c96c35c30d11cfb13711cfa4231ac4.jpg,,,75,132,36Wh/3360mAh,10.8V,,چهار ماهه نارین,1140000
